source,expert,quote,emotion_label,emotion_score,persuasion_score
3785,Professor Jordan,"Religious groups are even better at absorbing attacks, Professor Jordan found, because their appeal is based on a shared identity that transcends any individual leader.",neutral,0.8862510323524475,0.0
3785,Professor Pape,"” “Although decapitation of suicide terrorist organizations can disrupt their operations temporarily, it rarely yields   gains,” Professor Pape wrote.",neutral,0.5969226956367493,0.0
3799,Professor Smith,"Corruption, Professor Smith explained, is so endemic in Brazilian politics that it most likely implicates the entire governing class.",disgust,0.6685827374458313,0.0
3799,Professor Smith,"“When people talk about ‘coup mongers,’ ” said Professor Smith, “they’re often implicitly thinking about, you know, a rich white woman who is upset that her maid now is entitled to labor protections that limit what this rich white woman can ask her maid to do.",neutral,0.3948371112346649,0.0
3817,Professor Wilder,"Professor Wilder, of the Massachusetts Institute of Technology, said Dr.",neutral,0.8144497871398926,0.0
3817,Professor Wilder,"Professor Wilder cautioned that the significance of the preferential status in admissions would rest heavily on the degree to which Georgetown invested in outreach to descendants, including identifying them, making sure they are aware of the benefit’s existence and actively recruiting them to the university.",neutral,0.8533891439437866,0.022
3817,Professor Wilder,"“The question of how effective or meaningful this is going to be will only be answered over time,” Professor Wilder said.",neutral,0.955654501914978,0.048
3867,Professor Cacioppo,"Yet the very word “lonely” carries a negative connotation, Professor Cacioppo said, signaling social weakness, or an inability to stand on one’s own.",disgust,0.4721919000148773,0.0
3867,Professor Cacioppo,"Yet the impulse to call in to services like The Silver Line is a healthy one, Professor Cacioppo said.",neutral,0.7764612436294556,0.0
3867,Professor Cacioppo,"Professor Cacioppo lauds efforts like The Silver Line, yet he warns that the problem of loneliness is nuanced and the solutions not as obvious as they might seem.",neutral,0.7665943503379822,0.036
3867,Professor Cacioppo,"In his research, Professor Cacioppo has shown that loneliness affects several key bodily functions, at least in part through overstimulation of the body’s stress response.",neutral,0.8490776419639587,0.0
3867,Professor Cacioppo,Professor Cacioppo’s research has also shown that the danger signals activated in the brain by loneliness affect the production of white blood cells this can impair the immune system’s ability to fight infections.,fear,0.8347101211547852,0.0
3890,Professor Ross,"But the days when the White House could demand and expect the release of a few Chinese political prisoners before a summit meeting are gone, Professor Ross said.",neutral,0.9068464636802673,0.036
3890,Professor Ross,"“Since then,” Professor Ross said, “U.",neutral,0.8165546655654907,0.0
3950,Professor Ristenpart,"Asked what beverage the university might turn its attention to next, Professor Ristenpart said a colleague was soliciting funding for a distillation center.",disgust,0.37837567925453186,0.043
3971,Professor Rosina,"” “We defend our present, but can’t design the future,” Professor Rosina said.",neutral,0.7469347715377808,0.0
4119,Professor Epstein,"“Perhaps in an effort to keep control of opinion assignment, Rehnquist dissented less frequently and, as a result, moved to the left,” Professor Epstein said.",neutral,0.8428137898445129,0.0
4119,Professor Karlan,"That notion cannot cheer Chief Justice Roberts, Professor Karlan said.",joy,0.8554360866546631,0.0
4119,Professor Strauss,” Professor Strauss said Chief Justice Roberts would not tolerate that sort of irrelevance.,disgust,0.42724132537841797,0.077
4119,Professor Epstein William,The study was prepared by Professor Epstein William M.,neutral,0.5343764424324036,0.0
4119,Professor Chemerinsky,"“There are some areas where Roberts holds very conservative views, such as marriage equality, abortion and affirmative action, and he will be in dissent if Justice Scalia is replaced by a Democratic president,” Professor Chemerinsky said.",neutral,0.8167659044265747,0.028
4119,Professor Strauss,"“We shouldn’t assume that the cases of the next decade or two will precipitate the same ideological division as today’s cases,” Professor Strauss said.",neutral,0.890112042427063,0.038
4119,Professor Amar,"“He’s a young man,” Professor Amar said about the chief justice, “so for the foreseeable future it might very well be that his vision will be in eclipse rather than ascent.",neutral,0.9536600112915039,0.062
4126,Professor Greenberg,"In the Retro Report video, Professor Greenberg contends that Kennedy’s overall performance, not just his looks, won the day.",neutral,0.7468847632408142,0.0
4126,Professor Greenberg,"As for Nixon’s supposedly prevailing on radio, the evidence for that is skimpy because, Professor Greenberg noted, no scientifically rigorous surveys were done at the time.",disgust,0.46284371614456177,0.0
4126,Professor Sides,"Writing in Washington Monthly in 2012, Professor Sides said, “Scholars who have looked most carefully at the data have found that, when it comes to shifting enough votes to decide the outcome of the election, presidential debates have rarely, if ever, mattered.",neutral,0.747400164604187,0.0
4126,Professor Greenberg,"” For Professor Greenberg, the merits of what the candidates say onstage may not be as important as the mere fact that they stand there, subjecting themselves to a grilling before millions of eyes and ears.",anger,0.4402632713317871,0.029
4130,Professor White,"“Rural wastewater is usually managed with a septic tank and a drain field, which slowly infiltrates the wastewater into the ground,” Professor White said.",disgust,0.7917641997337341,0.0
4165,Professor Glantz,"If the initiative passes, Professor Glantz said, “I think that we will end up with smoking that is so low that the behavior will simply collapse.",neutral,0.8562315106391907,0.077
4211,Professor Le,"“A vote that is supposed to be about an important public issue ends up instead being about the popularity or unpopularity of a particular party or leader, the record of the government, or some set of issues or events that are not related to the subject of the referendum,” Professor LeDuc wrote in a 2015 paper.",disgust,0.45029908418655396,0.0
4211,Professor Marsh,"Professor Marsh of Trinity College Dublin said he had found, in some cases, that “most people can’t remember any arguments for  —   this is about a week later  —   they can’t remember any arguments against, and they’re not really quite sure why they voted yes or no.",neutral,0.425956130027771,0.0
4243,Professor Weber,"“He brings out a book in anticipation of revolution,” Professor Weber said in a Skype interview this week, “and we see here a political operator who understands the political process extremely well and knows how to produce a narrative for the kind of leader only he feels he can be.",neutral,0.8876830339431763,0.0
4243,Professor Weber,” Professor Weber wrote a book expected to be published in English next year titled “Metamorphosis: How Adolf Hitler Became a Nazi.,neutral,0.422808438539505,0.0
4243,Professor Weber,"Sven Felix Kellerhoff, author of a recent book on “Mein Kampf” and a senior editor at the German newspaper Die Welt, welcomed Professor Weber’s findings.",joy,0.9551924467086792,0.0
4243,Professor Maier,"“Koerber essentially became a type of ‘   author’ without acknowledging the sketch,” Professor Maier said in an email, referring to the biographical section of the book.",neutral,0.7108193039894104,0.0
4243,Professor Maier,"” The difference, Professor Maier argued, is that most subjects of ghostwritten memoirs want their own name on the text.",neutral,0.9104552865028381,0.0
4243,Professor Weber,Papers reviewed by Professor Weber show that Mr.,neutral,0.833415687084198,0.0
4308,Professor Colbert,"“Police testimony could eliminate a juror’s uncertainty and lead to conviction,” Professor Colbert said.",fear,0.6847475171089172,0.067
4330,Professor Thitinan,"“He has left behind a great nation, a grieving and grateful nation,” Professor Thitinan said.",sadness,0.8808274865150452,0.0
